IDS_PROPQUEST_INC_000000	Event
IDS_PROPQUEST_INC_002839	?, ??? ?? ???? ??... 
IDS_PROPQUEST_INC_002840	??? 125H? ??????!!
IDS_PROPQUEST_INC_002841	?? 125H? ???? ?????~
IDS_PROPQUEST_INC_002842	125H ??? ?????!
IDS_PROPQUEST_INC_002843	
IDS_PROPQUEST_INC_002844	Ultimate Hero Challenge
IDS_PROPQUEST_INC_002845	???? ???? ???? ?? ???? ????? ??.
IDS_PROPQUEST_INC_002846	???? ??? ???? ?? ??????
IDS_PROPQUEST_INC_002847	?? ????! ??? ??? ???? ??? ?? 5?? ?????! ??? ?? ??? ?? ?? ???.
IDS_PROPQUEST_INC_002848	?? ???? ?????.
IDS_PROPQUEST_INC_002849	?? ?? ????!
IDS_PROPQUEST_INC_002850	??? ?? 5?? ?? ??? ?? ?? ???.
IDS_PROPQUEST_INC_002851	??? ?? 5?? ?? ??? ?????
IDS_PROPQUEST_INC_002852	
IDS_PROPQUEST_INC_002853	Herden(be)trieb
IDS_PROPQUEST_INC_002854	Du siehst aus als könntest du auf dich selber aufpassen. 
IDS_PROPQUEST_INC_002855	Diese Rampaging Dumb Bulls sind durchgedreht und außer Kontrolle. Du musst 10 von ihnen für mich jagen, um die Sicherheit von Madigal zu gewährleisten. Kannst du das für mich tun?
IDS_PROPQUEST_INC_002856	jage 10 Rampaging Dumb Bull für mich und ich gebe dir eine Dumb Bull Box. 
IDS_PROPQUEST_INC_002857	Was ist los? Hast du Angst? Nun, wenn du deine Meinung ändern solltest, ich bin hier.
IDS_PROPQUEST_INC_002858	Ahh... Ah wie es aussieht ist es vollbracht. Hier ist etwas für deine Mühe. Ich kann immer ein paar extra Hände mehr gebrauchen. Wenn du grade nichts zu tun hast, komm einfach zu mir und frag, ob ich weitere Arbeit für dich habe.
IDS_PROPQUEST_INC_002859	Die Rampaging Dumb Bull fallen nicht von alleine um. Los, geh und hol sie dir!
IDS_PROPQUEST_INC_002860	Du solltest zum Dumb Bull Matador zurückgehen und dir deine Belohnung abholen.
IDS_PROPQUEST_INC_002861	
IDS_PROPQUEST_INC_002862	Herden(be)trieb
IDS_PROPQUEST_INC_002863	Du siehst aus als könntest du auf dich selber aufpassen. 
IDS_PROPQUEST_INC_002864	Diese Rampaging Dumb Bulls sind durchgedreht und außer Kontrolle. Du musst 10 von ihnen für mich jagen, um die Sicherheit von Madigal zu gewährleisten. Kannst du das für mich tun?
IDS_PROPQUEST_INC_002865	jage ein letztes Mal 10 Rampaging Dumb Bull für mich. Dieses Mal, soll mein Matador's Cloak der deine sein.
IDS_PROPQUEST_INC_002866	Was ist los? Hast du Angst? Nun, wenn du deine Meinung ändern solltest, ich bin hier.
IDS_PROPQUEST_INC_002867	Ahh... Ah wie es aussieht ist es vollbracht. Hier ist etwas für deine Mühe. Ich kann immer ein paar extra Hände mehr gebrauchen. Wenn du grade nichts zu tun hast, komm einfach zu mir und frag, ob ich weitere Arbeit für dich habe.
IDS_PROPQUEST_INC_002868	Die Rampaging Dumb Bull fallen nicht von alleine um. Los, geh und hol sie dir!
IDS_PROPQUEST_INC_002869	Du solltest zum Dumb Bull Matador zurückgehen und dir deine Belohnung abholen.
IDS_PROPQUEST_INC_002870	
IDS_PROPQUEST_INC_002871	Milky way
IDS_PROPQUEST_INC_002872	Der Tag an dem ich meinen Freund treffen kann ist bald gekommen. Ich kann ihn nur ein Mal im Jahr sehen.
IDS_PROPQUEST_INC_002873	Ich will ein Geschenk für meinen Freund vorbereiten. Kannst du mir helfen?
IDS_PROPQUEST_INC_002874	Danke. Bringe mir bitte 5 "Star Piece" und 5 "Glass Bottle".
IDS_PROPQUEST_INC_002875	Wirklich? Ich brauche dringend deine Hilfe...
IDS_PROPQUEST_INC_002876	Danke, ich werde mein bestes geben um meinen Freund glücklich zu machen. Nur um sicher zu gehen, kannst du mir noch etwas mehr bringen.
IDS_PROPQUEST_INC_002877	Ich brauche jeweils 5...kannst du dich bitte beeilen?
IDS_PROPQUEST_INC_002878	Gehe zur Freundin zurück nachdem du 5 "Starpiece" und 5 "Glass Bottle" gesammelt hast.
IDS_PROPQUEST_INC_002879	
IDS_PROPQUEST_INC_002880	Elliun
IDS_PROPQUEST_INC_002881	Dritter Jobwechsel
IDS_PROPQUEST_INC_002882	
IDS_PROPQUEST_INC_002883	Templar
IDS_PROPQUEST_INC_002884	
IDS_PROPQUEST_INC_002885	Kapitel 1: Heldendasein
IDS_PROPQUEST_INC_002886	Warum kommst du zu mir? Willst du stärker werden? Ich glaube du bist bereits stark genug, hahaha! Du fühlst also auch die heilige Kraft in dir...
IDS_PROPQUEST_INC_002887	Willst du diese Kraft erwecken? Ich kann dir dabei helfen! Zunächst muss ich aber feststellen, ob du das Zeug dazu hast.
IDS_PROPQUEST_INC_002888	Ich habe gehört, es gäbe einen Ort Namens Darkon auf dem Kontinent von dem du kommst. Monster in Darkon sind sehr stark, Töte 10 Captain Luias in Arians, Darkon 3.
IDS_PROPQUEST_INC_002889	Du bist tatsächlich mutig!
IDS_PROPQUEST_INC_002890	Ich verstehe...mit großer Macht kommt auch große Verantwortung. Komme wieder wenn du deine Meinung änderst.
IDS_PROPQUEST_INC_002891	Töte 10 Captain Luias in Arians, Darkon 3.
IDS_PROPQUEST_INC_002892	Du hast 10 Captain Luias getötet! Großartig! Ich werde dir nun helfen, die Kraft, die dir innewohnt, zu erwecken.
IDS_PROPQUEST_INC_002893	Töte 10 Captain Luias in Arians, Darkon 3 und kehre zum Templar zurück.
IDS_PROPQUEST_INC_002894	
IDS_PROPQUEST_INC_002895	Kapitel 2: Der Wunsch der Ahnen.
IDS_PROPQUEST_INC_002896	Bevor die Kraft erweckt wird, habe ich noch eine kleine Bitte. Wie du siehst, bin ich nicht in der Lage diese Stadt zu verlassen um nach neuen Talenten wie dir zu suchen.
IDS_PROPQUEST_INC_002897	Mein Vorfahre kam vor 100 Jahren mit der Knochenpfads-Expedition hierher.
IDS_PROPQUEST_INC_002898	Er war ein Schüler des großen Radion. Mein Vorfahre hat sehr darunter gelitten, dass er in Kailun gefangen war und nicht zu seinem Meister zurückkehren konnte.
IDS_PROPQUEST_INC_002899	Bolfos hat sich nichts sehnlicher gewünscht, als Radyon wieder zu sehen. Er wünschte sich, dass seine Nachfahren dies tun, sobald wir einen Weg auf den alten Kontinent gefunden haben. Kannst du das für uns tun?
IDS_PROPQUEST_INC_002900	Ich habe gehört, dass der große Radion sich an der Quelle der verstorbenen Seelen in der nähe von Flaris befindet. Er altert nicht und sollte daher immernoch da stehen.
IDS_PROPQUEST_INC_002901	Mh, wenn du mir nicht hilfst, habe ich keinen Grund dir zu helfen.
IDS_PROPQUEST_INC_002902	Du findest ihn an der Quelle der verstorbenen Seelen.
IDS_PROPQUEST_INC_002903	Warum bist du zu mir gekommen? Der Nachfahre von Bolfos hat dich geschickt? Mein Schüler Bolfos???
IDS_PROPQUEST_INC_002904	Finde Radion an der Quelle der verstorbenen Seelen.
IDS_PROPQUEST_INC_002905	
IDS_PROPQUEST_INC_002906	Kapitel 3: Der Umhang des Schülers
IDS_PROPQUEST_INC_002907	Ich kann es nicht glauben! Ich dachte Bolfos sei gestorben! Wo sind die Nachfahren von Bolfos? Kaillun? Wie ich es mir gedacht habe...es gibt einen anderen Kontinent nördlich vom Knochenpfad.
IDS_PROPQUEST_INC_002908	Ich bin froh, dass die Nachfahren von Bolfos noch leben auch wenn Bolfos selbst gealtert und gestorben ist. Kannst du mir einen gefallen tun?
IDS_PROPQUEST_INC_002909	Ich habe einen Umhang für meinen Schüler angefertigt. Ich war so traurig über den Verlust meines Schülers, dass ich den Umhang tief im Mas Dungeon vergraben habe.
IDS_PROPQUEST_INC_002910	Ich möchte, dass die Nachfahren von Bolfos diesen Umhang erhalten. Kannst du ihnen den Umhang bringen?
IDS_PROPQUEST_INC_002911	Danke. Obwohl ich unsterblich bin, bin ich zu schwach um selbst zu gehen. Ich glaube, ich habe ihn bei der Statue von Viceveduque vergraben.
IDS_PROPQUEST_INC_002912	Wenn du mir nicht helfen willst, kann ich nichts machen. Dennoch bedanke ich mich für die frohe Kunde.
IDS_PROPQUEST_INC_002913	Ich habe ihn bei der Statue von Viceveduque, tief im Mas Dungeon vergraben.
IDS_PROPQUEST_INC_002914	Du hast ihn gefunden! Danke.
IDS_PROPQUEST_INC_002915	Finde den Umhang bei der Statue von Viceveduque, tief im Mas Dungeon.
IDS_PROPQUEST_INC_002916	
IDS_PROPQUEST_INC_002917	Kapitel 5: Vergrabe den Umhang
IDS_PROPQUEST_INC_002918	Vielen Dank. Du hast einen lang gehegten Wunsch unserer Familie erfüllt. Unsere Ahnen sind dir dankbar.
IDS_PROPQUEST_INC_002919	Wir möchten den Umhang im Grab unseres Vorfahren vergraben. Kannst du das für uns tun?
IDS_PROPQUEST_INC_002920	Wir glauben, dass alles Leben aus der Natur stammt und auch wieder dorthin zurückkehrt. Wenn jemand bei uns stirbt, beeridgen wir ihn im großen Baum, im Zentrum der Stadt.
IDS_PROPQUEST_INC_002921	Du erreichst den Weg zu den Gräbern durch das Haus des Häuptlings. Natürlich musst du den Häuptling hierfür um Erlaubnis bitten. Kannst du ihm bitte den Umhang bringen?
IDS_PROPQUEST_INC_002922	Vielen Dank.
IDS_PROPQUEST_INC_002923	Wenn du beschäftigt bist, werde ich selbst zum Häuptling gehen.
IDS_PROPQUEST_INC_002924	Bringe den Umhang zum Häuptling.
IDS_PROPQUEST_INC_002925	Was ist los? Willst du, dass ich diesen Umhang im Baum vergrabe? Dieser Baum ist heilig! All unsere Ahnen sind dort beerdigt, wie kannst du es wagen, mich darum zu bitten, diesen Müll dort zu vergraben?
IDS_PROPQUEST_INC_002926	Bringe den Umhang zum Häuptling von Elliun.
IDS_PROPQUEST_INC_002927	
IDS_PROPQUEST_INC_002928	Kapitel 6: Die Erweckung der Kraft
IDS_PROPQUEST_INC_002929	Was? Emblum hat dich darum gebeten? Ähm, gib mir den Umhang. Entschuldige bitte, dass ich so wütend war. Sage Emblum ich werde seinen Mü....äh Umhang gleich vergraben.
IDS_PROPQUEST_INC_002930	Ich werde gleich zum Baum gehen und den Umhang vergraben.
IDS_PROPQUEST_INC_002931	Schmollst du jetzt weil ich dich angeschrien habe?
IDS_PROPQUEST_INC_002932	Ja ja, ich vergrabe ihn schon. Wie oft willst du mich noch fragen?
IDS_PROPQUEST_INC_002933	Du hast mir wieder einmal geholfen. Ich werde deine innere Kraft nun erwecken. Ich glaube, dass du deine neue Kraft für das Gute einsetzen wirst.
IDS_PROPQUEST_INC_002934	Jetzt bist du ein Templar, der die Schwachen mit seiner heiligen Kraft beschützt.
IDS_PROPQUEST_INC_002935	Gehe zurück zu Emblum
IDS_PROPQUEST_INC_002936	Slayer
IDS_PROPQUEST_INC_002937	
IDS_PROPQUEST_INC_002938	Kapitel 1: Heldendasein
IDS_PROPQUEST_INC_002939	Fühlst du den Blutdurst? Verlangt er nach weiteren Opfern? Ich werde deine innere Kraft erwecken!
IDS_PROPQUEST_INC_002940	Jeder hat die Kraft in sich, du musst allerdings beweisen, dass du dieser Kraft gewachsen bist.
IDS_PROPQUEST_INC_002941	Ich habe von einem Ort namens Darkon gehört. Gehe dorthin und beweise mir deine Stärke.
IDS_PROPQUEST_INC_002942	Töte 10 Captain Shuhamma bei Brekin in Darkon 3 und kehre dann zurück zu mir. Ich werde dich dann als würdig anerkennen.
IDS_PROPQUEST_INC_002943	Zeige mir deine wahre Stärke! Ich warte hier auf dich.
IDS_PROPQUEST_INC_002944	Hast du Angst? Wer Furcht im Herzen trägt, ist der inneren Kraft nicht würdig.
IDS_PROPQUEST_INC_002945	Töte 10 Captain Shuhamma bei Brekin in Darkon 3.
IDS_PROPQUEST_INC_002946	Sehr gut, du hast dich als würdig bewiesen.
IDS_PROPQUEST_INC_002947	Töte 10 Captain Shuhamma bei Brekin in Darkon 3.
IDS_PROPQUEST_INC_002948	
IDS_PROPQUEST_INC_002949	Kapitel 2: Der Wunsch der Ahnen
IDS_PROPQUEST_INC_002950	Ich habe noch eine Bitte an dich bevor ich deine Kraft erwecke. Es hört sich etwas banal an, aber ich kriege in letzter Zeit kaum ein Auge zu.
IDS_PROPQUEST_INC_002951	Immer wenn ich meine Augen schließe erscheint mein Vorfahre aus der Knochenpfads-Expedition vor mir und trauert darüber, dass sein Meister aus alten Zeiten sich um ihn sorgt.
IDS_PROPQUEST_INC_002952	Ich habe gehört, dass mein Vorfahre der Lieblingsschüler des großen Radion war bevor er hierher gekommen ist.
IDS_PROPQUEST_INC_002953	Kannst du bitte nach Radion suchen um ihm zu sagen, dass sein Schüler ein gutes Leben auf dem neuen Kontinent hatte?
IDS_PROPQUEST_INC_002954	Der große Radion soll an der Quelle der verstorbenen Seelen in der nähe von Flaris leben. Er ist unsterblich und ist daher wahrscheinlich noch dort.
IDS_PROPQUEST_INC_002955	Du lehnst meine Bitte ab? Wie kannst du nur....
IDS_PROPQUEST_INC_002956	Die Quelle der verstorbenen Seelen bei Flaris.
IDS_PROPQUEST_INC_002957	Warum kommst du zu mir? Ein Nachfahre von Pelrus schickt dich? Meinst du etwa meinen Schüler Pelrus???
IDS_PROPQUEST_INC_002958	Besuche Radion an der Quelle der verstorbenen Seelen in Flaris.
IDS_PROPQUEST_INC_002959	
IDS_PROPQUEST_INC_002960	Kapitel 3: Der Umhang des Schülers
IDS_PROPQUEST_INC_002961	Ich kann es kaum glauben! Ich dachte Pelrus sei bei der Expedition gestorben. Wo sind seine Nachfahren nun? Kailun? Ich dachte mir schon, dass es einen Kontinent nördlich von Shaduwar geben muss.
IDS_PROPQUEST_INC_002962	Ich bin froh zu hören, dass mein Schüler ein gutes Leben hatte, auch wenn Pelrus mittlerweile tot ist. Kannst du mir einen Gefallen tun?
IDS_PROPQUEST_INC_002963	Ich habe einen Umhang für meinen Schüler angefertigt. Ich war so traurig über den Verlust meines Schülers, dass ich den Umhang tief im Mas Dungeon vergraben habe.
IDS_PROPQUEST_INC_002964	Ich möchte, dass die Nachfahren von Pelrus diesen Umhang erhalten. Kannst ihnen den Umhang bringen?
IDS_PROPQUEST_INC_002965	Danke. Obwohl ich unsterblich bin, bin ich zu schwach um selbst zu gehen. Ich glaube, ich habe ihn bei der Statue von Viceveduque vergraben.
IDS_PROPQUEST_INC_002966	Wenn du mir nicht helfen willst, kann ich nichts machen. Dennoch bedanke ich mich für die frohe Kunde.
IDS_PROPQUEST_INC_002967	Ich habe ihn bei der Statue von Viceveduque, tief im Mas Dungeon vergraben.
IDS_PROPQUEST_INC_002968	Du hast ihn gefunden! Danke.
IDS_PROPQUEST_INC_002969	Finde den Umhang bei der Statue von Viceveduque, tief im Mas Dungeon.
IDS_PROPQUEST_INC_002970	
IDS_PROPQUEST_INC_002971	Kapitel 5: Vergrabe den Umhang
IDS_PROPQUEST_INC_002972	Bravo! Jetzt kann ich endlich wieder schlafen. 
IDS_PROPQUEST_INC_002973	Naja, dieser Umhang ist zu schäbig um ihn zu tragen. Bringe ihn zum Grab von Pelrus damit er nach langer Zeit endlich seinen Besitzer findet.
IDS_PROPQUEST_INC_002974	Hab keine Angst, du musst das Grab nicht betreten. Bringe den Umhang einfach zum Häuptling. Wir beerdigen alle Einwohner beim großen Baum im Zentrum der Stadt. 
IDS_PROPQUEST_INC_002975	Bringe den Umhang zum Häuptling!
IDS_PROPQUEST_INC_002976	Sehr gut! Ich werde deine innere Kraft erwecken sobald du vom Häuptling zurückkehrst.
IDS_PROPQUEST_INC_002977	Was? Du lehnst meine Bitte ab? Dann kannst du schonmal vergessen, dass ich deine innere Kraft erwecke.
IDS_PROPQUEST_INC_002978	Gehe gleich zum Häuptling.
IDS_PROPQUEST_INC_002979	Mh, was ist los? Du willst, dass ich diesen Umhang beim Baum vergrabe? Dieser Baum ist heilig! Wie kannst du es wagen mich nach so etwas zu fragen.?!
IDS_PROPQUEST_INC_002980	Bringe den Umhang zum Häuptling von Elliun.
IDS_PROPQUEST_INC_002981	
IDS_PROPQUEST_INC_002982	Kapitel 6: Die Erweckung der Kraft
IDS_PROPQUEST_INC_002983	Was? Karl hat dich darum gebeten? Gib mir den Umhang. Entschuldige bitte, dass ich so sauer war. Sage Karl, dass ich seinen Mü...äh Umhang vergraben werde.
IDS_PROPQUEST_INC_002984	Ich werde gleich zum Baum gehen und den Umhang vergraben.
IDS_PROPQUEST_INC_002985	Schmollst du jetzt weil ich dich angeschriehen habe?
IDS_PROPQUEST_INC_002986	Ja ja, ich vergrabe ihn schon. Wie oft willst du mich noch fragen?
IDS_PROPQUEST_INC_002987	Endlich! Ich fühle wie eine Last von mir gefallen ist. Ich werde die Kraft, wie versprochen, erwecken!
IDS_PROPQUEST_INC_002988	Du bist jetzt ein mächtiger Slayer. Niemand wird es wagen, sich dir in den Weg zu stellen.
IDS_PROPQUEST_INC_002989	Gehe zurück zu Karl
IDS_PROPQUEST_INC_002990	Harlequin
IDS_PROPQUEST_INC_002991	
IDS_PROPQUEST_INC_002992	Kapitel 1: Heldendasein
IDS_PROPQUEST_INC_002993	Was machst du hier?
IDS_PROPQUEST_INC_002994	Ich fühle, dass sich eine große Kraft in deinem Inneren verbirgt. Möchtest du, dass ich diese Kraft erwecke?
IDS_PROPQUEST_INC_002995	Mit großer Macht kommt auch große Verantwortung. Es wird ein steiniger Weg...bist du bereit diesen Weg zu gehen?
IDS_PROPQUEST_INC_002996	Du scheinst von dir überzeugt zu sein. Zeige mir, dass du würdig bist indem du 10 Captain Kern tötest. Du findest sie bei Magmient in Darkon 3.
IDS_PROPQUEST_INC_002997	Ich werde hier auf dich warten.
IDS_PROPQUEST_INC_002998	Wenn du stärker werden möchtest, musst du hart dafür arbeiten. Wenn du dazu nicht bereit bist, wirst du für immer schwach bleiben.
IDS_PROPQUEST_INC_002999	Töte 10 Captain Kern in Magmient, Darkon 3.
IDS_PROPQUEST_INC_003000	Du hast dein Versprechen gehalten. Willst du immernoch stärker werden?
IDS_PROPQUEST_INC_003001	Töte 10 Captain Kern in Magmient, Darkon 3.
IDS_PROPQUEST_INC_003002	
IDS_PROPQUEST_INC_003003	Kapitel 2: Leid aus der Vergangenheit
IDS_PROPQUEST_INC_003004	Stärke ist nicht immer von Vorteil. Ich bin der lebende Beweis dafür. Ich habe grenzenlose Macht erhalten, musste dafür aber meine Menschlichkeit aufgeben. 
IDS_PROPQUEST_INC_003005	Ich habe meine Eltern verloren als der Lycan Stamm unsere Stadt vor 15 Jahren angegriffen hat. Lergantus hat mich damals bei sich aufgenommen.
IDS_PROPQUEST_INC_003006	Ich habe gelebt wie ein Muran, ich war flink und stark doch ich war weder Mensch noch Muran....ich hatte keine Identität.
IDS_PROPQUEST_INC_003007	Ich habe Lergantus die Schuld dafür gegeben, doch das war sinnlos...Ich habe eine Bitte, kannst du Lergantus bitte diese Halskette bringen?
IDS_PROPQUEST_INC_003008	Danke, Lergantus ist mit den anderen Wachen im Zentrum der Stadt hinter dem großen Baum. Ich würde mich freuen wenn du ihm die Kette bringen kannst.
IDS_PROPQUEST_INC_003009	Meine Worte machen keinen Sinn...Entschuldige bitte, du kamst mir so vertraut vor, dass ich dir diese Geschichte erzählen wollte.
IDS_PROPQUEST_INC_003010	Lergantus ist mit den anderen Wachen hinter dem Baum im Zentrum der Stadt.
IDS_PROPQUEST_INC_003011	Grüße Fremder. Branka hat dich geschickt? Meine Halskette!!!
IDS_PROPQUEST_INC_003012	Bringe die Bead Necklace of Lergantus zur Hauptwache von Elliun
IDS_PROPQUEST_INC_003013	
IDS_PROPQUEST_INC_003014	Kapitel 3: Der Ball aus seiner Kindheit
IDS_PROPQUEST_INC_003015	Ja, ich kann mich erinnern. Das ist die Kette die Brankas echte Eltern ihm hinterlassen haben. Er wollte wohl seine menschliche Vergangenheit hinter sich lassen.
IDS_PROPQUEST_INC_003016	Wie du bereits gehört hast, sind Brankas Eltern gestorben und er ist bei den Muran aufgewachsen. Er denkt, er habe keine Identität, weder als Mensch noch als Muran.
IDS_PROPQUEST_INC_003017	Er gibt sich selbst die Schuld dafür, dass er überlebt hat und seine Eltern gestorben sind. Er ist dennoch ein Mensch.
IDS_PROPQUEST_INC_003018	Ist doch egal ob Mensch oder Muran. Schau mich an, ich bin ein Meran. Ich muss etwas finden, dass ihn an die alte Zeit erinnert. Ich weiß! Finde bitte den Lederball mit dem er als Kind gespielt hat!
IDS_PROPQUEST_INC_003019	Er hat als Kind immer mit diesem Ball gespielt. Wenn er ihn zurück erhält, wird er sich bestimmt an die schönen Zeiten in seinem Leben erinnern.
IDS_PROPQUEST_INC_003020	Branka wird dir niemals helfen wenn du ihn nicht an die schönen Zeiten erinnerst.
IDS_PROPQUEST_INC_003021	Der Ball ist am Höhleneingang im Osten des Kailun Graslands.
IDS_PROPQUEST_INC_003022	Genau diesen Ball. Bring ihn zu Branka!
IDS_PROPQUEST_INC_003023	Kehre zurück nachdem du den Leather Ball am Höhleneingang, im Osten des Kailun Graslands, gefunden hast.
IDS_PROPQUEST_INC_003024	
IDS_PROPQUEST_INC_003025	Kapitel 5: Ein glückliches Leben
IDS_PROPQUEST_INC_003026	Ich habe als Kind mit diesem Ball gespielt....damals war ich noch glücklich...was ist nur aus mir geworden?!
IDS_PROPQUEST_INC_003027	Muran und Menschen lebten in Harmonie miteinander, dennoch mache ich mich selbst fertig, nur weil ich kein normales Leben geführt habe.
IDS_PROPQUEST_INC_003028	Ich bin immer stärker geworden und habe mich selbst als Monster gesehen....Die Einwohner waren dennoch immer freundlich zu mir...Danke, dass du mir das gezeigt hast.
IDS_PROPQUEST_INC_003029	Ich möchte, dass der Ball bei meinen Eltern, im großen Baum begraben wird. Bringe den Ball bitte zum Häuptling. Er ist der einzige der Zugang zu den Gräbern hat.
IDS_PROPQUEST_INC_003030	Danke, so kann ich endlich mit meiner Vergangenheit abschließen. 
IDS_PROPQUEST_INC_003031	Du möchtest nicht... Ich bin wohl zur Einsamkeit bestimmt...
IDS_PROPQUEST_INC_003032	Der Häuptling ist vor dem großen Baum im Zentrum der Stadt.
IDS_PROPQUEST_INC_003033	Was ist los? Du möchtest dieses Stück Leder bei unserem heiligen Baum vergraben? Der Elliun Baum ist keine Müllhalde!
IDS_PROPQUEST_INC_003034	Bringe den Leather Ball zum Häuptling von Elliun.
IDS_PROPQUEST_INC_003035	
IDS_PROPQUEST_INC_003036	Kapitel 6: Die Erweckung der Kraft
IDS_PROPQUEST_INC_003037	Was? Branka hat dich darum gebeten? Branka...er wirkt immer so traurig... Er war so ein warmherziges Kind.
IDS_PROPQUEST_INC_003038	Seit dem Tod seiner Eltern hat er sich von der Außenwelt abgeschottet. Ich bin mir sicher, er hat seine Gründe dafür, dass der Ball bei den Eltern begraben werden soll.
IDS_PROPQUEST_INC_003039	Gib mir den Ball. Sage Branka, dass ich den Ball ins Grab seiner Eltern gelegt habe.
IDS_PROPQUEST_INC_003040	Ich werde den Ball vergraben.
IDS_PROPQUEST_INC_003041	Schmollst du, weil ich dich angeschriehen habe?
IDS_PROPQUEST_INC_003042	Ja ja, ich werde ihn vergraben. Wie oft willst du mich noch fragen?
IDS_PROPQUEST_INC_003043	Danke, ich fühle mich wie neu geboren. Ich glaube du kannst die gleiche Kraft wie ich haben ohne die selben Fehler zu begehen.
IDS_PROPQUEST_INC_003044	Ich hoffe du wirst dein Licht stets bei dir tragen, egal wie dunkel die Zeiten auch sein mögen.
IDS_PROPQUEST_INC_003045	Gehe zurück zu Branka
IDS_PROPQUEST_INC_003046	
IDS_PROPQUEST_INC_003047	Crackshooter
IDS_PROPQUEST_INC_003048	
IDS_PROPQUEST_INC_003049	Kapitel 1: Heldendasein
IDS_PROPQUEST_INC_003050	Was willst du hier Mensch?
IDS_PROPQUEST_INC_003051	Möchtest du stärker werden? Wenn das so einfach wäre, würden hier überall nur starke Menschen und Muran rumlaufen. Wenn du denkst, dass es so einfach ist, gibst du besser gleich auf.
IDS_PROPQUEST_INC_003052	Du willst wirklich stärker werden, nicht wahr!? Töte 10 Captain Watangka bei Anicenight in Darkon 3. Ich überlege mir dann ob ich dir helfe.
IDS_PROPQUEST_INC_003053	Ich beobachte dich! Enttäusche mich nicht.
IDS_PROPQUEST_INC_003054	Wenn es dir zu schwer ist, wirds wohl nichts mit der neuen Kraft.
IDS_PROPQUEST_INC_003055	Töte 10 Captain Watangka bei Anicenight in Darkon 3.
IDS_PROPQUEST_INC_003056	Du scheinst ein waschechter Abenteurer zu sein. Du musst allerdings mehr tun um dich zu beweisen!
IDS_PROPQUEST_INC_003057	Töte 10 Captain Watangka bei Anicenight in Darkon 3.
IDS_PROPQUEST_INC_003058	
IDS_PROPQUEST_INC_003059	Kapitel 2: Gewinne gegen Lergantus
IDS_PROPQUEST_INC_003060	Kennst du Lergantus? Er ist der Hauptwachmann in unserer Stadt. Er ist ein Held, der sich im Kampf gegen den Lycan Stamm bewiesen hat.
